Upwind_distance(m) WD90(m) WD120(m) WD150(m) WD186(m)
0.5,-0.211568027734756,0.0716774389147758,0.269632011651993,-0.107048079371452
1.5,-0.258832544088364,0.041529905050993,0.238600730895996,-0.172525212168694
2.5,-0.311465293169022,0.0614046007394791,0.214453563094139,-0.23070327937603
3.5,-0.364467233419418,0.121526375412941,0.154237627983093,-0.27761298418045
4.5,-0.298757195472717,0.124842368066311,0.0263398736715317,-0.339240223169327
5.5,-0.200961038470268,0.0560064427554607,-0.0607544891536236,-0.298993289470673
6.5,-0.106360800564289,-0.0204270705580711,-0.136141076683998,-0.127984344959259
7.5,-0.00265687936916947,-0.095964252948761,-0.168903365731239,0.0969152450561523
8.5,0.10761359333992,-0.150648832321167,-0.169961974024773,0.154099479317665
9.5,0.180476322770119,-0.213534772396088,-0.166853964328766,0.194835096597672
10.5,0.224344819784164,-0.275392353534698,-0.271165430545807,0.282481700181961
11.5,0.237712323665619,-0.311707377433777,-0.401970267295837,0.376782387495041
12.5,0.274224281311035,-0.361279189586639,-0.541498482227325,0.438939899206161
13.5,0.288026332855225,-0.401510506868362,-0.689224720001221,0.471440762281418
14.5,0.290882349014282,-0.397642403841019,-0.698463380336761,0.502883195877075
15.5,0.294695317745209,-0.369987219572067,-0.596234798431396,0.514747321605682
16.5,0.288823992013931,-0.296179533004761,-0.361806958913803,0.361562222242355
17.5,0.257142037153244,-0.146287694573402,-0.07515998929739,0.15199302136898
18.5,0.212920919060707,0.00932115595787764,0.168619349598885,-0.0211400035768747
19.5,0.162070065736771,0.152756631374359,0.388722002506256,-0.235151171684265
20.5,0.121436811983585,0.286868542432785,0.707804501056671,-0.624024927616119
21.5,0.131379202008247,0.489285618066788,1.12543308734894,-0.803424000740051
22.5,0.138033390045166,0.786828398704529,1.33120465278625,-0.525392293930054
23.5,0.163682714104652,1.10091829299927,1.38110041618347,-0.440678089857101
24.5,0.225357726216316,1.42169141769409,1.42768096923828,-0.289293438196182
25.5,0.171479180455208,1.51624178886414,1.27932679653168,0.0327509865164757
26.5,0.0301012713462114,1.38673889636993,0.981402993202209,0.361535370349884
27.5,-0.179641038179398,1.0953174829483,0.566674053668976,0.363701820373535
28.5,-0.472078174352646,0.605873286724091,0.149053186178207,0.173061311244965
