along-track_distance(m) Height(m) Height_ph_sub(m)
40.21205,560.8143,1.240321
40.21009,560.1691,0.5964001
40.21194,560.7762,1.204619
40.92067,559.5031,-0.08657327
40.92091,559.5816,-0.006867223
40.92061,559.4828,-0.104394
40.92124,559.6901,0.1040866
40.9246,560.8164,1.231567
40.9192,559.0184,-0.5651137
40.91964,559.1602,-0.4220579
41.6336,559.6558,0.05412193
41.63527,560.2252,0.6245985
41.63554,560.3146,0.7152837
41.63591,560.4362,0.8380077
41.63225,559.209,-0.3877686
41.63549,560.299,0.7033231
42.34663,559.8487,0.2201619
42.34442,559.1191,-0.5080644
43.05905,559.8472,0.2012
43.0565,559.0057,-0.6389529
43.0583,559.6022,-0.0413371
43.05838,559.6283,-0.01393409
43.05856,559.6858,0.04477783
43.05765,559.3874,-0.2523821
43.05863,559.7084,0.0698007
43.05919,559.8923,0.2549078
43.77272,560.2867,0.6387668
43.7727,560.2791,0.6324192
43.7716,559.8983,0.2528495
44.48402,559.9299,0.280501
44.48216,559.3154,-0.3327058
44.48193,559.2405,-0.4064346
44.48361,559.7945,0.1487901
44.48209,559.293,-0.351382
44.48278,559.5224,-0.1207962
44.48256,559.4481,-0.1938537
45.19724,560.2338,0.5669761
45.19584,559.751,0.08552197
45.19582,559.7472,0.08295893
45.19607,559.8294,0.1663847
45.19594,559.7861,0.1242753
45.196,559.8043,0.1437435
45.19495,559.4582,-0.2011272
45.9104,560.5056,0.8140633
45.90842,559.8357,0.1455902
45.90807,559.7173,0.02848303
45.90867,559.9178,0.2301716
45.90829,559.792,0.1055583
46.61973,559.5043,-0.2200384
46.6204,559.7265,0.003369966
46.62045,559.7428,0.02088402
47.33313,559.8912,0.1267546
47.33179,559.4495,-0.3136538
47.33189,559.4792,-0.2827756
47.33243,559.658,-0.1027552
48.04436,559.549,-0.2804028
48.0442,559.4979,-0.3302516
48.0457,559.9904,0.1632983
48.04586,560.0607,0.2348144
48.04408,559.4545,-0.3700321
48.04578,560.0364,0.2129719
48.04477,559.6824,-0.1397
48.75689,559.6456,-0.2710919
48.75888,560.3211,0.4052483
48.75779,559.9402,0.02580622
48.75933,560.4688,0.5553146
48.75685,559.6318,-0.2799956
48.75648,559.5085,-0.4019379
49.46982,559.8621,-0.1749526
50.18127,559.6168,-0.5162242
50.18134,559.6396,-0.4921857
50.18206,559.8769,-0.2537572
50.18284,560.1519,0.02244429
50.89598,560.4744,0.2460354
50.89474,560.0657,-0.1613167
50.89487,560.1068,-0.1189764
50.89468,560.0418,-0.1827296
51.60576,559.6913,-0.6359894
51.60897,560.768,0.4413966
51.60481,559.376,-0.9487692
