filtered_height(m) PDF_ph PDF_UAV PDF_IS2 
-10,1.695111e-12,0,1.240611e-28
-9.99,1.773118e-12,0,1.402347e-28
-9.98,1.854631e-12,0,1.584971e-28
-9.97,1.939814e-12,0,1.791154e-28
-9.96,2.028809e-12,0,2.023906e-28
-9.95,2.121802e-12,0,2.286618e-28
-9.94,2.218948e-12,0,2.583108e-28
-9.93,2.32044e-12,0,2.917679e-28
-9.92,2.426473e-12,0,3.295173e-28
-9.91,2.537241e-12,0,3.721045e-28
-9.9,2.65293e-12,0,4.201432e-28
-9.89,2.773787e-12,0,4.743246e-28
-9.88,2.900019e-12,0,5.354263e-28
-9.87,3.031863e-12,0,6.043238e-28
-9.86,3.169539e-12,0,6.820018e-28
-9.85,3.31334e-12,0,7.695683e-28
-9.84,3.463508e-12,0,8.682697e-28
-9.83,3.620324e-12,0,9.795079e-28
-9.82,3.784053e-12,0,1.10486e-27
-9.81,3.955023e-12,0,1.246098e-27
-9.8,4.133536e-12,0,1.405216e-27
-9.79,4.319901e-12,0,1.584454e-27
-9.78,4.51449e-12,0,1.786332e-27
-9.77,4.717611e-12,0,2.013681e-27
-9.76,4.929656e-12,0,2.269681e-27
-9.75,5.151016e-12,0,2.557908e-27
-9.74,5.382072e-12,0,2.882377e-27
-9.73,5.623214e-12,0,3.2476e-27
-9.72,5.874927e-12,0,3.658644e-27
-9.71,6.137641e-12,0,4.121199e-27
-9.7,6.411822e-12,0,4.641655e-27
-9.69,6.697909e-12,0,5.227186e-27
-9.68,6.996482e-12,0,5.885846e-27
-9.67,7.308046e-12,0,6.626675e-27
-9.66,7.633152e-12,0,7.459819e-27
-9.65,7.972311e-12,0,8.396664e-27
-9.64,8.32621e-12,0,9.449984e-27
-9.63,8.695457e-12,0,1.063411e-26
-9.62,9.080629e-12,0,1.196513e-26
-9.61,9.482433e-12,0,1.346105e-26
-9.6,9.901624e-12,0,1.514212e-26
-9.59,1.033883e-11,0,1.703101e-26
-9.58,1.079492e-11,0,1.915313e-26
-9.57,1.127062e-11,0,2.153698e-26
-9.56,1.176674e-11,0,2.421452e-26
-9.55,1.228411e-11,0,2.722155e-26
-9.54,1.282373e-11,0,3.059818e-26
-9.53,1.338645e-11,0,3.438936e-26
-9.52,1.397316e-11,0,3.864546e-26
-9.51,1.458502e-11,0,4.342289e-26
-9.5,1.5223e-11,0,4.878484e-26
-9.49,1.588817e-11,0,5.480205e-26
-9.48,1.658159e-11,0,6.155376e-26
-9.47,1.730461e-11,0,6.912867e-26
-9.46,1.805831e-11,0,7.762608e-26
-9.45,1.884397e-11,0,8.715714e-26
-9.44,1.966297e-11,0,9.784624e-26
-9.43,2.051667e-11,0,1.098326e-25
-9.42,2.140641e-11,0,1.232719e-25
-9.41,2.233386e-11,0,1.383384e-25
-9.4,2.330035e-11,0,1.55227e-25
-9.39,2.430769e-11,0,1.741556e-25
-9.38,2.535734e-11,0,1.953681e-25
-9.37,2.645126e-11,0,2.19137e-25
-9.36,2.759101e-11,0,2.45767e-25
-9.35,2.877863e-11,0,2.755988e-25
-9.34,3.001612e-11,0,3.090131e-25
-9.33,3.130546e-11,0,3.464354e-25
-9.32,3.264871e-11,0,3.883413e-25
-9.31,3.404791e-11,0,4.352619e-25
-9.3,3.550567e-11,0,4.877908e-25
-9.29,3.702424e-11,0,5.465909e-25
-9.28,3.860586e-11,0,6.124025e-25
-9.27,4.025329e-11,0,6.860527e-25
-9.26,4.196937e-11,0,7.684644e-25
-9.25,4.375645e-11,0,8.606684e-25
-9.24,4.561774e-11,0,9.638155e-25
-9.23,4.755595e-11,1.401298e-45,1.07919e-24
-9.22,4.957445e-11,1.401298e-45,1.208224e-24
-9.21,5.167629e-11,1.401298e-45,1.352518e-24
-9.2,5.386491e-11,1.401298e-45,1.513855e-24
-9.19,5.614356e-11,1.401298e-45,1.694227e-24
-9.18,5.851608e-11,2.802597e-45,1.895852e-24
-9.17,6.098632e-11,2.802597e-45,2.121209e-24
-9.16,6.355796e-11,4.203895e-45,2.373057e-24
-9.15,6.62348e-11,4.203895e-45,2.654476e-24
-9.14,6.902177e-11,5.605194e-45,2.968897e-24
-9.13,7.192261e-11,7.006492e-45,3.320148e-24
-9.12,7.494227e-11,8.407791e-45,3.712492e-24
-9.11,7.808474e-11,1.121039e-44,4.150682e-24
-9.1,8.135573e-11,1.261169e-44,4.640013e-24
-9.09,8.476011e-11,1.681558e-44,5.186386e-24
-9.08,8.830276e-11,2.101948e-44,5.796373e-24
-9.07,9.198967e-11,2.522337e-44,6.477295e-24
-9.06,9.582601e-11,3.082857e-44,7.237304e-24
-9.05,9.981821e-11,3.923636e-44,8.08548e-24
-9.04,1.039718e-10,4.764415e-44,9.031932e-24
-9.03,1.082938e-10,6.025583e-44,1.008791e-23
-9.02,1.127901e-10,7.426882e-44,1.126595e-23
-9.01,1.17468e-10,9.10844e-44,1.257999e-23
-9,1.223349e-10,1.135052e-43,1.404554e-23
-8.99,1.273977e-10,1.401298e-43,1.567987e-23
-8.98,1.326632e-10,1.73761e-43,1.750219e-23
-8.97,1.381414e-10,2.143987e-43,1.953387e-23
-8.96,1.438391e-10,2.648454e-43,2.179866e-23
-8.95,1.497653e-10,3.279038e-43,2.432301e-23
-8.94,1.559281e-10,4.049753e-43,2.713629e-23
-8.93,1.62338e-10,5.002636e-43,3.02712e-23
-8.92,1.690041e-10,6.179726e-43,3.376406e-23
-8.91,1.75936e-10,7.623064e-43,3.765524e-23
-8.9,1.831433e-10,9.416726e-43,4.198964e-23
-8.89,1.906383e-10,1.163078e-42,4.681711e-23
-8.88,1.984315e-10,1.43493e-42,5.219309e-23
-8.87,2.065336e-10,1.76984e-42,5.817912e-23
-8.86,2.149567e-10,2.184624e-42,6.484362e-23
-8.85,2.237146e-10,2.693296e-42,7.226252e-23
-8.84,2.328179e-10,3.321077e-42,8.05202e-23
-8.83,2.422821e-10,4.094594e-42,8.971032e-23
-8.82,2.521197e-10,5.046076e-42,9.993689e-23
-8.81,2.623434e-10,6.217561e-42,1.113154e-22
-8.8,2.729715e-10,7.659497e-42,1.239739e-22
-8.79,2.840173e-10,9.43214e-42,1.380547e-22
-8.78,2.954974e-10,1.161396e-41,1.537156e-22
-8.77,3.074264e-10,1.429745e-41,1.711318e-22
-8.76,3.198245e-10,1.75947e-41,1.904974e-22
-8.75,3.327076e-10,2.164866e-41,2.120281e-22
-8.74,3.460948e-10,2.663168e-41,2.359628e-22
-8.73,3.600031e-10,3.275115e-41,2.625667e-22
-8.72,3.744555e-10,4.026911e-41,2.921336e-22
-8.71,3.894714e-10,4.950087e-41,3.249894e-22
-8.7,4.050697e-10,6.083457e-41,3.614954e-22
-8.69,4.212746e-10,7.474386e-41,4.02052e-22
-8.68,4.381097e-10,9.181308e-41,4.471029e-22
-8.67,4.55597e-10,1.127541e-40,4.971399e-22
-8.66,4.737621e-10,1.384399e-40,5.527078e-22
-8.65,4.926284e-10,1.699313e-40,6.144101e-22
-8.64,5.122238e-10,2.085426e-40,6.829155e-22
-8.63,5.325759e-10,2.558645e-40,7.589646e-22
-8.62,5.537138e-10,3.138516e-40,8.433772e-22
-8.61,5.756616e-10,3.848932e-40,9.370614e-22
-8.6,5.98456e-10,4.718887e-40,1.041022e-21
-8.59,6.221261e-10,5.784252e-40,1.156373e-21
-8.58,6.467035e-10,7.088482e-40,1.284345e-21
-8.57,6.722229e-10,8.684743e-40,1.426301e-21
-8.56,6.98714e-10,1.063769e-39,1.58375e-21
-8.55,7.262221e-10,1.302693e-39,1.758361e-21
-8.54,7.547793e-10,1.5949e-39,1.951979e-21
-8.53,7.844244e-10,1.952202e-39,2.166647e-21
-8.52,8.151973e-10,2.388941e-39,2.404623e-21
-8.51,8.471411e-10,2.922746e-39,2.668404e-21
-8.5,8.802972e-10,3.574974e-39,2.960753e-21
-8.49,9.147135e-10,4.371753e-39,3.284721e-21
-8.48,9.504312e-10,5.344709e-39,3.643684e-21
-8.47,9.875011e-10,6.532835e-39,4.041372e-21
-8.46,1.025973e-09,7.983129e-39,4.481906e-21
-8.45,1.065898e-09,9.753054e-39,4.969841e-21
-8.44,1.107323e-09,1.191247e-38,5.51021e-21
-8.43,1.150313e-09,1.45466e-38,6.10857e-21
-8.42,1.194918e-09,1.775921e-38,6.771064e-21
-8.41,1.241201e-09,2.167628e-38,7.504471e-21
-8.4,1.289213e-09,2.645037e-38,8.316281e-21
-8.39,1.339032e-09,3.226918e-38,9.21476e-21
-8.38,1.390714e-09,3.935844e-38,1.020904e-20
-8.37,1.444327e-09,4.799399e-38,1.130919e-20
-8.36,1.499935e-09,5.850993e-38,1.252633e-20
-8.35,1.557623e-09,7.13129e-38,1.387273e-20
-8.34,1.617459e-09,8.689671e-38,1.536194e-20
-8.33,1.679517e-09,1.058625e-37,1.70089e-20
-8.32,1.743883e-09,1.289367e-37,1.883007e-20
-8.31,1.810634e-09,1.57001e-37,2.084365e-20
-8.3,1.879857e-09,1.911309e-37,2.306966e-20
-8.29,1.951648e-09,2.32626e-37,2.553023e-20
-8.28,2.02609e-09,2.830631e-37,2.824971e-20
-8.27,2.103271e-09,3.443473e-37,3.125497e-20
-8.26,2.183309e-09,4.188092e-37,3.457562e-20
-8.25,2.266292e-09,5.092462e-37,3.824431e-20
-8.24,2.352328e-09,6.190754e-37,4.2297e-20
-8.23,2.441511e-09,7.524045e-37,4.677331e-20
-8.22,2.533979e-09,9.142264e-37,5.17169e-20
-8.21,2.629833e-09,1.110609e-36,5.717586e-20
-8.2,2.729196e-09,1.348853e-36,6.320316e-20
-8.19,2.832174e-09,1.637787e-36,6.985713e-20
-8.18,2.938928e-09,1.988165e-36,7.720201e-20
-8.17,3.049572e-09,2.412951e-36,8.530849e-20
-8.16,3.164235e-09,2.927803e-36,9.425443e-20
-8.15,3.283068e-09,3.551588e-36,1.041255e-19
-8.14,3.406226e-09,4.307369e-36,1.150161e-19
-8.13,3.53384e-09,5.22263e-36,1.270298e-19
-8.12,3.666086e-09,6.330986e-36,1.402809e-19
-8.11,3.80311e-09,7.672756e-36,1.54895e-19
-8.1,3.94508e-09,9.296515e-36,1.710102e-19
-8.09,4.092185e-09,1.126144e-35,1.887785e-19
-8.08,4.244591e-09,1.36385e-35,2.08367e-19
-8.07,4.402482e-09,1.651329e-35,2.299594e-19
-8.06,4.566029e-09,1.99891e-35,2.537578e-19
-8.05,4.735468e-09,2.419104e-35,2.799841e-19
-8.04,4.910982e-09,2.926914e-35,3.088824e-19
-8.03,5.092786e-09,3.540505e-35,3.40721e-19
-8.02,5.281063e-09,4.28175e-35,3.757946e-19
-8.01,5.476089e-09,5.176875e-35,4.144269e-19
-8,5.678074e-09,6.257762e-35,4.569738e-19
-7.99,5.887241e-09,7.562453e-35,5.038259e-19
-7.98,6.103853e-09,9.137041e-35,5.554123e-19
-7.97,6.328173e-09,1.103681e-34,6.122043e-19
-7.96,6.560442e-09,1.332855e-34,6.747194e-19
-7.95,6.800942e-09,1.609223e-34,7.435254e-19
-7.94,7.04997e-09,1.942429e-34,8.19246e-19
-7.93,7.307789e-09,2.344072e-34,9.025654e-19
-7.92,7.574729e-09,2.82814e-34,9.942348e-19
-7.91,7.851061e-09,3.411318e-34,1.095078e-18
-7.9,8.137141e-09,4.113842e-34,1.205999e-18
-7.89,8.433266e-09,4.959833e-34,1.32799e-18
-7.88,8.739817e-09,5.978353e-34,1.462139e-18
-7.87,9.057096e-09,7.204375e-34,1.609638e-18
-7.86,9.385518e-09,8.679682e-34,1.771796e-18
-7.85,9.725404e-09,1.045469e-33,1.950046e-18
-7.84,1.007719e-08,1.258966e-33,2.145963e-18
-7.83,1.044123e-08,1.515712e-33,2.361268e-18
-7.82,1.081799e-08,1.824378e-33,2.597851e-18
-7.81,1.120784e-08,2.195408e-33,2.857782e-18
-7.8,1.161127e-08,2.641226e-33,3.143328e-18
-7.79,1.202866e-08,3.176891e-33,3.456976e-18
-7.78,1.246053e-08,3.820216e-33,3.801445e-18
-7.77,1.290739e-08,4.592791e-33,4.179719e-18
-7.76,1.336968e-08,5.520242e-33,4.595061e-18
-7.75,1.384796e-08,6.633406e-33,5.051046e-18
-7.74,1.434271e-08,7.969279e-33,5.55159e-18
-7.73,1.485454e-08,9.571783e-33,6.100974e-18
-7.72,1.538393e-08,1.149376e-32,6.703891e-18
-7.71,1.593156e-08,1.379866e-32,7.365471e-18
-7.7,1.649792e-08,1.656154e-32,8.091332e-18
-7.69,1.708376e-08,1.987326e-32,8.887618e-18
-7.68,1.76896e-08,2.38412e-32,9.761052e-18
-7.67,1.831617e-08,2.859511e-32,1.071899e-17
-7.66,1.89641e-08,3.428832e-32,1.176947e-17
-7.65,1.963415e-08,4.110574e-32,1.292128e-17
-7.64,2.032698e-08,4.926656e-32,1.418406e-17
-7.63,2.104342e-08,5.903383e-32,1.55683e-17
-7.62,2.178413e-08,7.07211e-32,1.70855e-17
-7.61,2.254995e-08,8.470114e-32,1.874823e-17
-7.6,2.334175e-08,1.014222e-31,2.05702e-17
-7.59,2.416028e-08,1.214141e-31,2.256643e-17
-7.58,2.500653e-08,1.453143e-31,2.475329e-17
-7.57,2.588125e-08,1.738761e-31,2.71487e-17
-7.56,2.678552e-08,2.08004e-31,2.97722e-17
-7.55,2.772013e-08,2.487703e-31,3.264516e-17
-7.54,2.868622e-08,2.97456e-31,3.579088e-17
-7.53,2.968464e-08,3.555839e-31,3.923485e-17
-7.52,3.071661e-08,4.249761e-31,4.300486e-17
-7.51,3.178302e-08,5.077837e-31,4.713125e-17
-7.5,3.288516e-08,6.065911e-31,5.164714e-17
-7.49,3.402403e-08,7.244471e-31,5.658867e-17
-7.48,3.520093e-08,8.650007e-31,6.199528e-17
-7.47,3.64169e-08,1.032576e-30,6.790999e-17
-7.46,3.767339e-08,1.232333e-30,7.437972e-17
-7.45,3.897153e-08,1.470367e-30,8.145568e-17
-7.44,4.031267e-08,1.753979e-30,8.919369e-17
-7.43,4.169834e-08,2.091786e-30,9.765461e-17
-7.42,4.312975e-08,2.494099e-30,1.069048e-16
-7.41,4.460851e-08,2.973048e-30,1.170167e-16
-7.4,4.613595e-08,3.543164e-30,1.28069e-16
-7.39,4.77137e-08,4.221605e-30,1.401478e-16
-7.38,4.934343e-08,5.028746e-30,1.533468e-16
-7.37,5.102661e-08,5.988821e-30,1.677679e-16
-7.36,5.27651e-08,7.130456e-30,1.835223e-16
-7.35,5.456043e-08,8.487676e-30,2.007311e-16
-7.34,5.641462e-08,1.01009e-29,2.195263e-16
-7.33,5.832928e-08,1.201797e-29,2.400515e-16
-7.32,6.030658e-08,1.429537e-29,2.62463e-16
-7.31,6.234826e-08,1.700044e-29,2.869312e-16
-7.3,6.445632e-08,2.021254e-29,3.136413e-16
-7.29,6.663296e-08,2.402599e-29,3.427953e-16
-7.28,6.888011e-08,2.855189e-29,3.746125e-16
-7.27,7.120028e-08,3.39227e-29,4.093319e-16
-7.26,7.359537e-08,4.029387e-29,4.472134e-16
-7.25,7.606787e-08,4.785043e-29,4.8854e-16
-7.24,7.86204e-08,5.681109e-29,5.33619e-16
-7.23,8.125502e-08,6.743314e-29,5.827849e-16
-7.22,8.397452e-08,8.002244e-29,6.364017e-16
-7.21,8.67816e-08,9.494052e-29,6.948648e-16
-7.2,8.967859e-08,1.126118e-28,7.586041e-16
-7.19,9.266873e-08,1.33542e-28,8.280871e-16
-7.18,9.575437e-08,1.583235e-28,9.038218e-16
-7.17,9.893895e-08,1.876613e-28,9.863603e-16
-7.16,1.022251e-07,2.223803e-28,1.076302e-15
-7.15,1.056162e-07,2.634631e-28,1.1743e-15
-7.14,1.09115e-07,3.120582e-28,1.28106e-15
-7.13,1.127254e-07,3.695313e-28,1.397353e-15
-7.12,1.164503e-07,4.374883e-28,1.524012e-15
-7.11,1.202936e-07,5.178151e-28,1.661946e-15
-7.1,1.242584e-07,6.127527e-28,1.812139e-15
-7.09,1.283489e-07,7.24918e-28,1.975658e-15
-7.08,1.325684e-07,8.574195e-28,2.153665e-15
-7.07,1.369213e-07,1.013893e-27,2.347418e-15
-7.06,1.414111e-07,1.198645e-27,2.558284e-15
-7.05,1.460422e-07,1.416721e-27,2.787744e-15
-7.04,1.508192e-07,1.674071e-27,3.037408e-15
-7.03,1.557458e-07,1.977708e-27,3.30902e-15
-7.02,1.60827e-07,2.335877e-27,3.604471e-15
-7.01,1.66067e-07,2.75825e-27,3.925813e-15
-7,1.714711e-07,3.256243e-27,4.275273e-15
-6.99,1.770437e-07,3.843213e-27,4.65526e-15
-6.98,1.827902e-07,4.53494e-27,5.06839e-15
-6.97,1.887153e-07,5.349886e-27,5.517497e-15
-6.96,1.948251e-07,6.30982e-27,6.005652e-15
-6.95,2.01124e-07,7.440173e-27,6.536184e-15
-6.94,2.076188e-07,8.770944e-27,7.112697e-15
-6.93,2.143142e-07,1.033732e-26,7.739098e-15
-6.92,2.212171e-07,1.218065e-26,8.419618e-15
-6.91,2.283327e-07,1.434914e-26,9.15884e-15
-6.9,2.356683e-07,1.689984e-26,9.961725e-15
-6.89,2.432294e-07,1.989928e-26,1.083365e-14
-6.88,2.510228e-07,2.342531e-26,1.178042e-14
-6.87,2.590563e-07,2.756984e-26,1.280834e-14
-6.86,2.673358e-07,3.243968e-26,1.392422e-14
-6.85,2.758686e-07,3.816062e-26,1.513544e-14
-6.84,2.846633e-07,4.488013e-26,1.644997e-14
-6.83,2.937261e-07,5.277046e-26,1.787646e-14
-6.82,3.030659e-07,6.203311e-26,1.942422e-14
-6.81,3.126902e-07,7.290497e-26,2.110337e-14
-6.8,3.226069e-07,8.566113e-26,2.292483e-14
-6.79,3.328256e-07,1.006263e-25,2.490041e-14
-6.78,3.433536e-07,1.181771e-25,2.704288e-14
-6.77,3.542014e-07,1.38757e-25,2.936603e-14
-6.76,3.653768e-07,1.628808e-25,3.18848e-14
-6.75,3.768908e-07,1.911545e-25,3.461531e-14
-6.74,3.887514e-07,2.24284e-25,3.757498e-14
-6.73,4.009704e-07,2.630915e-25,4.078264e-14
-6.72,4.135568e-07,3.085404e-25,4.425864e-14
-6.71,4.265212e-07,3.617589e-25,4.802493e-14
-6.7,4.398756e-07,4.240519e-25,5.210526e-14
-6.69,4.536295e-07,4.969594e-25,5.652524e-14
-6.68,4.677953e-07,5.822571e-25,6.131255e-14
-6.67,4.823859e-07,6.820424e-25,6.649705e-14
-6.66,4.974109e-07,7.987311e-25,7.2111e-14
-6.65,5.128853e-07,9.351713e-25,7.818918e-14
-6.64,5.288193e-07,1.094651e-24,8.476917e-14
-6.63,5.452285e-07,1.281025e-24,9.189149e-14
-6.62,5.621238e-07,1.498789e-24,9.959987e-14
-6.61,5.795217e-07,1.753145e-24,1.079415e-13
-6.6,5.974333e-07,2.050191e-24,1.169672e-13
-6.59,6.158764e-07,2.396982e-24,1.267318e-13
-6.58,6.348634e-07,2.801798e-24,1.372947e-13
-6.57,6.544112e-07,3.274188e-24,1.487194e-13
-6.56,6.745356e-07,3.825336e-24,1.610749e-13
