Along-track_distance(m) Height(m)
-94.85468,556.8809
-94.85488,556.9181
-94.86012,557.892
-94.85561,557.0559
-94.85971,557.8169
-94.85799,557.5026
-94.85722,557.3567
-94.86032,557.9322
-94.86095,558.0498
-94.85812,557.5281
-94.86176,558.2032
-94.85883,557.6623
-94.14336,557.4172
-94.1483,558.3354
-94.14409,557.553
-94.14296,557.3401
-94.14792,558.2643
-94.14508,557.7401
-94.14016,556.8137
-94.14688,558.0681
-94.14256,557.2658
-94.14198,557.1559
-94.14401,557.5388
-93.43239,558.0144
-93.43301,558.1319
-93.42974,557.5264
-93.42825,557.245
-93.43298,558.1241
-92.71375,557.1765
-92.7194,558.2296
-92.7113,556.7145
-92.7185,558.0594
-92.71087,556.6334
-92.71842,558.0455
-92.71375,557.1769
-92.71615,557.6285
-92.71668,557.7283
-92.71118,556.6921
-92.71906,558.1663
-92.71618,557.6332
-92.71768,557.9065
-92.71572,557.5474
-92.71541,557.4886
-92.00032,557.306
-92.00513,558.1995
-92.00488,558.1546
-92.00444,558.0708
-92.00723,558.5964
-92.00439,558.0629
-92.00544,558.2585
-92.00633,558.4278
-92.0042,558.0259
-92.00231,557.6802
-92.00329,557.8543
-91.28925,557.8536
-91.28372,556.8239
-91.29319,558.5967
-91.29126,558.2341
-90.57568,557.9498
-90.57182,557.2345
-90.5774,558.2744
-89.86306,558.2225
-89.86382,558.3665
-89.85865,557.4027
-89.86256,558.129
-89.86141,557.9121
-89.86395,558.3893
-89.86367,558.3371
-89.86224,558.0674
-89.86388,558.3775
-89.86948,559.4312
-89.15124,558.64
-89.14985,558.3782
-89.15369,559.1031
-89.14883,558.1863
-89.14792,558.0152
-89.14784,557.9999
-89.1498,558.3679
-88.437,558.59
-88.43523,558.2555
-88.43662,558.5182
-88.43298,557.8331
-88.43449,558.1155
-88.43739,558.6625
-88.43127,557.5199
-88.44134,559.4063
-88.43774,558.7287
-88.43394,558.0134
-87.72386,558.7112
-87.72368,558.6766
-87.72372,558.6854
-87.7202,558.0212
-87.71885,557.7784
-87.71761,557.5439
-87.72694,559.2916
-87.00977,558.6895
-87.00971,558.6795
-87.00863,558.4753
-87.00981,558.6981
-87.01005,558.7426
-87.00903,558.5489
-86.29594,558.7142
-86.29111,557.8041
-86.2952,558.5743
-86.29939,559.363
-86.29674,558.8647
-86.29117,557.8161
-86.29779,559.0635
-86.29265,558.0953
-86.29717,558.9471
-86.29835,559.1681
-86.29508,558.5536
-85.57886,558.1219
-85.58216,558.7443
-85.58363,559.0211
-85.58535,559.3443
-85.58007,558.3502
-85.58118,558.5582
-85.5855,559.3726
-85.57809,557.9773
-85.58418,559.1227
-85.58296,558.894
-84.8672,558.5346
-84.86866,558.8113
-84.86543,558.2025
-84.86538,558.1931
-84.86652,558.4078
-84.86599,558.3074
-84.15285,558.4487
-84.15691,559.2129
-84.15568,558.981
-84.15149,558.1924
-83.43739,558.157
-83.4432,559.2516
-83.43866,558.3975
-83.4409,558.8182
-83.43983,558.6165
-83.44125,558.8857
-83.4369,558.0674
-82.72384,558.2128
-82.72566,558.5553
-82.7273,558.8641
-82.7246,558.3553
-82.72437,558.3123
-82.72872,559.1315
-82.72971,559.3186
-82.72601,558.6216
-82.72468,558.3708
-82.01316,558.8024
-82.01088,558.3727
-82.01266,558.7094
-82.01424,559.0065
-82.01433,559.0231
-82.01489,559.1293
-82.01078,558.3544
-82.01472,559.0962
-82.01261,558.699
-82.01161,558.5105
-81.29648,558.2578
-81.30046,559.0081
-81.30049,559.0132
-81.29874,558.6841
-81.2951,557.9982
-81.29646,558.2527
-81.29766,558.4801
-80.58554,558.7789
-80.58704,559.0607
-80.58276,558.2556
-80.5865,558.9603
-80.58942,559.51
-80.58514,558.7045
-80.58556,558.7841
-80.58657,558.9738
-80.58225,558.16
-79.87064,558.5606
-79.87115,558.6556
-79.87028,558.4924
-79.87143,558.7089
-79.87183,558.7849
-79.86981,558.4049
-79.86788,558.0412
-79.86848,558.1543
-79.86924,558.2958
-79.15599,558.3829
-79.15549,558.2875
-79.15692,558.5577
-79.15292,557.8043
-78.44094,558.1246
-78.4426,558.4385
-78.44386,558.6755
-77.73088,558.7914
-77.73175,558.9562
-77.72653,557.9724
-77.72865,558.3719
-77.72571,557.8175
-77.73058,558.7361
-77.72552,557.7818
-77.72604,557.8795
-77.01685,558.7252
-77.01467,558.3146
-77.01645,558.6492
-77.01408,558.2025
-77.01393,558.175
-76.30356,558.7826
-76.29791,557.7301
-76.30105,558.3098
-76.30306,558.6896
-76.30326,558.7268
-76.29968,558.0531
-75.58537,557.9123
-75.5866,558.1442
-75.58675,558.1727
-75.58656,558.1359
-75.59074,558.9221
-75.59207,559.1738
-74.87638,558.7688
-74.86787,557.1759
-74.87299,558.1297
-74.87157,557.8638
-74.8699,557.5577
-74.87067,557.7042
-74.15575,557.4381
-74.15639,557.559
-74.1543,557.1647
-74.15242,556.8102
-73.44675,558.2589
-73.43824,556.6668
-73.44327,557.6146
-73.44446,557.8284
-73.43903,556.8174
-73.44088,557.1651
-73.44258,557.4848
-73.44135,557.2538
-73.43808,556.638
-72.72392,556.501
-72.72987,557.6236
-72.72652,556.9932
-72.72763,557.2019
-72.73203,558.0181
-72.73122,557.8662
-72.72844,557.3534
-72.72481,556.6695
-72.72752,557.1813
-72.73172,557.9601
-72.01208,556.799
-72.01836,557.9697
-72.01508,557.3637
-72.011,556.5958
-72.02252,558.7538
-72.01334,557.0353
-71.29809,556.6841
-71.29723,556.5218
-71.30341,557.6852
-71.30023,557.0878
-71.29805,556.6765
