Along-track_distance(m) Height(m)
-94.5,NaN
-93.5,NaN
-92.5,NaN
-91.5,NaN
-90.5,NaN
-89.5,NaN
-88.5,NaN
-87.5,NaN
-86.5,NaN
-85.5,NaN
-84.5,NaN
-83.5,NaN
-82.5,NaN
-81.5,NaN
-80.5,NaN
-79.5,NaN
-78.5,NaN
-77.5,NaN
-76.5,NaN
-75.5,NaN
-74.5,NaN
-73.5,NaN
-72.5,NaN
-71.5,NaN
-70.5,NaN
-69.5,NaN
-68.5,NaN
-67.5,NaN
-66.5,NaN
-65.5,NaN
-64.5,NaN
-63.5,NaN
-62.5,NaN
-61.5,NaN
-60.5,NaN
-59.5,NaN
-58.5,NaN
-57.5,NaN
-56.5,NaN
-55.5,NaN
-54.5,NaN
-53.5,NaN
-52.5,NaN
-51.5,NaN
-50.5,NaN
-49.5,NaN
-48.5,NaN
-47.5,NaN
-46.5,NaN
-45.5,NaN
-44.5,NaN
-43.5,NaN
-42.5,NaN
-41.5,NaN
-40.5,NaN
-39.5,NaN
-38.5,NaN
-37.5,NaN
-36.5,NaN
-35.5,NaN
-34.5,NaN
-33.5,NaN
-32.5,NaN
-31.5,NaN
-30.5,NaN
-29.5,NaN
-28.5,NaN
-27.5,563.7716
-26.5,563.4597
-25.5,563.6843
-24.5,564.1691
-23.5,564.5469
-22.5,564.7821
-21.5,564.9302
-20.5,564.8698
-19.5,565.0239
-18.5,565.261
-17.5,565.475
-16.5,565.7955
-15.5,566.1979
-14.5,566.6494
-13.5,566.8983
-12.5,567.0645
-11.5,567.1621
-10.5,567.1154
-9.5,567.0688
-8.5,566.9907
-7.5,566.905
-6.5,566.7134
-5.5,566.5235
-4.5,566.3197
-3.5,566.1218
-2.5,565.9037
-1.5,565.6976
-0.5,565.5355
0.5,565.3577
1.5,565.2295
2.5,565.0768
3.5,564.8826
4.5,564.7162
5.5,564.5907
6.5,564.5535
7.5,564.5607
8.5,564.4628
9.5,564.4706
10.5,564.4515
11.5,564.4103
12.5,564.4088
13.5,564.4754
14.5,564.5117
15.5,564.5817
16.5,564.5121
17.5,564.3818
18.5,564.3333
19.5,564.2589
20.5,564.0807
21.5,564.1078
22.5,564.3536
23.5,564.4005
24.5,564.5515
25.5,564.7303
26.5,564.7832
27.5,564.6229
28.5,564.3752
29.5,564.0826
30.5,563.8605
31.5,563.6568
